,Bus Name,Area Number,Zone Number,Volt (PU),Volt (KV),Angle (Deg),Gen MW,Gen MVAR,Load MW,Load MVAR,Shunt MW,Shunt MVAR,To Bus Name,MW,MVAR,Transformer Ratio,Transformer Angle (Deg),Percent,Rating,Load Flow Case
42,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,328.2756,255.8720,,0.0000,74,600,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
43,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  &1,-603.2307,-157.7676,1.000UN,0.0000,78,800,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
44,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  1,-88.0209,-30.8806,,0.0000,50,200,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
45,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203     EAST230     230.00    2  2,-88.0209,-30.8806,,0.0000,50,200,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
46,205     SUB230      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206     URBGEN      18.000    2  1,-797.4648,-470.8246,1.000LK,0.0000,103,900,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
47,206     URBGEN      18.000,2,2,1.0158,18.2852,-6.6985,800.0000,600.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
48,206     URBGEN      18.000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205     SUB230      230.00    2  1,799.9843,599.9953,1.000UN,0.0000,111,900,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
49,211     HYDRO_G     20.000,2,2,1.0507,21.0133,9.4582,600.0000,67.8726,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
50,211     HYDRO_G     20.000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201     HYDRO       500.00    2  1,600.0170,67.8229,1.000UN,0.0000,75,800,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
51,3001     MINE        230.00,5,5,1.0277,236.3638,-2.0919,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
52,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3002     E. MINE     500.00    5  1,101.5012,15.2472,1.000LK,0.0000,13,800,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
53,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  1,290.8606,96.5078,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
54,3001     MINE        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3011     MINE_G      13.800    5  1,-392.3627,-111.7550,1.000LK,0.0000,31,1300,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
55,3002     E. MINE     500.00,5,5,1.0253,512.6266,-2.9174,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
56,3002     E. MINE     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,-101.4713,-13.7509,1.000UN,0.0000,13,800,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
57,3002     E. MINE     500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,101.4714,13.7509,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
58,3003     S. MINE     230.00,5,5,1.0204,234.6936,-3.3634,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
59,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,-290.8606,-89.3938,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
60,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,145.4304,44.6970,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
61,3003     S. MINE     230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  2,145.4304,44.6970,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
62,3004     WEST        500.00,5,5,1.0109,505.4690,-5.8864,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
63,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152     MID500      500.00    1  1,-92.8517,-120.1484,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
64,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3002     E. MINE     500.00    5  1,-100.8642,-17.6151,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
65,3004     WEST        500.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,193.7152,137.7634,1.000LK,0.0000,30,800,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
66,3005     WEST        230.00,5,5,0.9885,227.3552,-7.6600,0.0000,0.0000,104.0400,50.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
67,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  1,-144.0711,-41.5461,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
68,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3003     S. MINE     230.00    5  2,-144.0711,-41.5461,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
69,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3004     WEST        500.00    5  1,-193.4941,-128.7791,1.000UN,0.0000,29,800,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
70,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3006     UPTOWN      230.00    5  1,-47.2551,3.0521,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
71,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  &1,264.8965,102.3961,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
72,3005     WEST        230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  1,159.9540,56.4235,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
73,3006     UPTOWN      230.00,5,5,0.9883,227.3129,-6.8152,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
74,3006     UPTOWN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153     MID230      230.00    1  1,-47.3366,9.1923,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
75,3006     UPTOWN      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,47.3366,-9.1923,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
76,3008     CATDOG      230.00,5,5,0.9504,218.5968,-12.3147,0.0000,0.0000,208.0800,75.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
77,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154     DOWNTN      230.00    1  1,104.2515,60.9318,,0.0000,32,400,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
78,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  &1,-54.2195,-16.8604,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
79,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3005     WEST        230.00    5  1,-158.1448,-52.6289,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
80,3008     CATDOG      230.00,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3018     CATDOG_G    13.800    5  1,-99.9649,-66.4421,1.000LK,0.0000,80,150,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
81,3011     MINE_G      13.800,5,5,1.0400,14.3520,0.0000,392.6779,127.5146,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
82,3011     MINE_G      13.800,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3001     MINE        230.00    5  1,392.6779,127.5146,1.000UN,0.0000,32,1300,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
83,3018     CATDOG_G    13.800,5,5,1.0140,13.9932,-7.2647,100.0000,80.0000,0.0000,0.0000,0.0000,-0.0000,,0.0000,0.0000,,0.0000,0,,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
84,3018     CATDOG_G    13.800,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3008     CATDOG      230.00    5  1,99.9984,79.9995,1.000UN,0.0000,85,150,"Load-MW = 3329.3, Gen-MW = 3392.7, Reactors-Mvar = 600, Capacitors-Mvar = 950, Load-Mvar = 1950"
